code;label;department;ca_ht;ca_ttc;quantity;avg_weekly_quantity;nb_lines;cumulative_pct;is_priority_80
100648848;BOITE ALIM CARRE X1 3200ML 5237-5;BOITE PLAST ALIM CARRE;24540.0;28970.0;32.0;0.872;18;96.43;False
046119004;MN JAMB SUP DD 4T 160G MADRANGE;JAMBONS CUITS        1744;24535.0;28950.0;5.0;0.136;3;96.43;False
100657399;CR CORP PX EXT SECHE 400ML MIXA;Cr�mes corps;24534.0;28950.0;4.0;0.109;4;96.43;False
100301897;BISC PIT STOP CRACKER PIZZA 162G MA;BISC APERI FEUILL/SABL;24506.0;28925.0;31.0;0.844;26;96.43;False
100539852;GOB FH LIGHTS X1 41CL 7604 NADIR;VERRE FH VENDU A L'UNITE;24500.0;28910.0;49.0;1.335;11;96.43;False
100536696;IMAGI TABLETTE 2 EN 1 611205 VTECH;JOUET ELECT/AUDIO/VI 1841;24492.0;28900.0;1.0;0.027;1;96.43;False
100246869;BISC CUILLER X63 300G CO;BISC.AUX OEUFS(BOUDOIRS);24491.0;28900.0;6.0;0.163;5;96.43;False
100625138;ASSIET RDE PLAST26CMX6 M24 KA6273PR;ASSIETTE PLATE PLASTIQUE;24483.0;28890.0;7.0;0.191;3;96.44;False
100544297;ASS. DESSERT VER. 19CM JOSEPH 29234;ASS DESSERT VERRE;24480.0;28900.0;34.0;0.926;3;96.44;False
100272997;LIQ VAISS CITRON 500 ML GIMA;liquides vaisselle;24475.0;28875.0;55.0;1.498;49;96.44;False
100012218;BIERE BTLE 33CL TSINGTAO;BIERE BLONDE IMPORT BLLE;24442.0;28840.0;16.0;0.436;5;96.44;False
100530888;BTE CAR HERMETIQ X2 480ML 11548;BOITE PLAST ALIM CARRE;24427.0;28825.0;28.0;0.763;19;96.44;False
100630620;JUS LYTCHI BTE 33CL VINUT;JUS CONCENTRE(orange-pam);24420.0;28800.0;40.0;1.089;22;96.44;False
100399240;DENT JUNIOR MENTHE 7  75ML CO;dentifrices pour enfants;24408.0;28800.0;24.0;0.654;21;96.44;False
100677346;BAUME REP AP SOLEIL 150ML CORINE DE;prdts apres soleil;24408.0;28800.0;9.0;0.245;7;96.45;False
100556585;BDX CH BON ESPERANCE 2019;FAV BORDEAUX ROUGE;24408.0;28800.0;6.0;0.163;7;96.45;False
100670793;DECO SUSP MPF 6PCS HF/20A485 TOP;SUJET DECOR SAPIN    2974;24408.0;28800.0;6.0;0.163;5;96.45;False
100596574;VIN IT VALPOLICELIA SIGNORE 2021;FAV ETRANGER ROUGE;24408.0;28800.0;3.0;0.082;3;96.45;False
100658848;BTE ALIM 2L TRANSP BIG 1149306;BOITE PLAST ALIM RECT;24408.0;28800.0;24.0;0.654;14;96.45;False
100643937;ORGANISEUR A4 BAOBAB GR 7012300;AUTRE BOX DE RANGEMENT;24405.0;28800.0;9.0;0.245;7;96.45;False
100429331;CHOCO NR AMANDE 100G JARDIN BIO;CHOCOLAT NR+ INGREDIENTS;24405.0;28800.0;15.0;0.409;9;96.45;False
100029231;DEO PARIS EN FLEURS 200ML IMP;deodorants femmes;24400.0;28800.0;16.0;0.436;13;96.45;False
100603913;TAPIS ELECTRO MUSICAL 130CM 54 1632;INSTRUMENT JOUET;24398.0;28790.0;1.0;0.027;1;96.46;False
100295975;GEL DCHE MARINE 500 ML FRES;Gels dche grd format;24386.0;28775.0;39.0;1.062;25;96.46;False
100390075;BISC GAUF COCOA MILK 45G LOACKER;GAUFRETTES FOUREES AUTRES;24384.0;28800.0;48.0;1.307;31;96.46;False
100335234;CAFE  CAPS DOLCE GUSTO GDE 16C 136G;CAFE PORTION DOS B2C;24366.0;28750.0;4.0;0.109;4;96.46;False
100662850;DEO COOL FRESH 150ML BLADE;deodorants hommes;24364.0;28750.0;19.0;0.518;15;96.46;False
100570776;VOIT F1 LEOPARD RC 24CM 2230 RE.EL;VEHICULE RADIOGUIDE;24364.0;28750.0;1.0;0.027;1;96.46;False
100539494;VINAIGRET CIBOUL/ECHALOT 33CL PUGET;VINAIGRET AROM;24360.0;28750.0;10.0;0.272;6;96.46;False
100490029;BAD ENFT JUNGLE KIDS 2-5ANS COLGATE;BROSSES A DENTS ENFANTS;24359.0;28750.0;25.0;0.681;21;96.46;False
100592105;SCE BURGER SQZ 350ML AROMATE;SAUCES FROIDES;24357.0;28750.0;23.0;0.626;21;96.47;False
100592099;MAYO CHILI SQZ 350ML AROMATE;MAYO ALLEGEE/AROMATISEES;24357.0;28750.0;23.0;0.626;23;96.47;False
100562360;BLIST*2 BIC GELOCITY ORIG BL 964754;STYLO ROLLERS        2963;24344.0;28730.0;17.0;0.463;15;96.47;False
100618796;INF VENTRE PLT BIO 30G LA TISANIERE;INFUSION BIEN ETRE;24344.0;28725.0;6.0;0.163;6;96.47;False
100685090;LAV VITRE 800 ML MADAR;nettoyants vitres;24332.0;28700.0;28.0;0.763;17;96.47;False
100516920;SVT DE TABLE BL 2P 33CMX33CMX40 SAN;SERV JET UNIES;24331.0;28710.0;29.0;0.79;22;96.47;False
100698300;PAP TOIL ULTRA DX 3PLIS 12RLX STYLE;papier toilette autres;24331.0;28710.0;29.0;0.79;18;96.47;False
100570829;BTEIL VAPO N�18 ATOM 750ML 12976;AUTRES PLAS MENAGER;24326.0;28700.0;17.0;0.463;16;96.48;False
100627032;THON ENTIER AU NATUREL 112G PN;THON ENTIER AU NATUREL;24320.0;28700.0;10.0;0.272;7;96.48;False
100321918;VINAIGRET CITRON OLIVE 500ML LESIEU;VINAIGRET AROM;24318.0;28700.0;14.0;0.381;12;96.48;False
021021054;P POIS ETUV EF 1/2 DAUCY;PETITS POIS EXTRA FINS;24318.0;28700.0;14.0;0.381;9;96.48;False
100086365;BAUME NERF 100G TIGER JOE;autres prdts;24313.0;28700.0;41.0;1.117;29;96.48;False
100629198;YAOURT AROMATISE FRAISE 125G DOLAIT;YAOURTS STAND AROMATISES;24302.0;28700.0;97.0;2.642;27;96.48;False
100534655;RIZ THAIL JASMINE ORGE 4.5KG DELICI;RIZ LONG 0% BRISURE;24300.0;24300.0;6.0;0.163;6;96.48;False
100006769;COLO NR  KIT FEM EBENE;produits de coloration;24297.0;28675.0;11.0;0.3;11;96.48;False
100644606;CAFET ELCT TURQ 5TSS KCM7510 KIWI;CAFETIERES FILTRES ELECT;24289.0;28660.0;5.0;0.136;5;96.49;False
100526282;SAC A DOS BORNE 29*44*15 1CP 204005;SAC A DOS            2746;24279.0;28650.0;4.0;0.109;4;96.49;False
100534725;VIN MOUSS IT SPRITZ ROSATO MARTINI;BITTER;24279.0;28650.0;3.0;0.082;3;96.49;False
100658853;BTE ALIM 2 L RD TRANSP BIG 1161306;BOITE PLAST ALIM RONDE;24244.0;28600.0;22.0;0.599;12;96.49;False
100511670;CHATEAUNEUF DU PAPE CELLIER PRIN 20;FAV RHONE ROUGE;24237.0;28600.0;1.0;0.027;1;96.49;False
100497595;CHEW GUM LIME MINT SUGARFREE MENTOS;CHEWING GUM EN DRAGEES;24233.0;28600.0;11.0;0.3;8;96.49;False
100469516;FOURCH X3 ANGRA INX 66903/025 TRAMO;FOURCHETTES          1464;24232.0;28600.0;13.0;0.354;9;96.49;False
100519348;VER A MESURE PLST 800ML 12066;VERRES A MESURER;24232.0;28600.0;13.0;0.354;10;96.49;False
100652452;BODY MIST LIGHT MY FIRE 220ML DREAM;BODY MIST FEMME;24229.0;28600.0;27.0;0.735;25;96.5;False
100602948;VOIT MAD MAX 24CM RC 2347 RE.EL;VEHICULE RADIOGUIDE;24229.0;28590.0;1.0;0.027;1;96.5;False
100663951;SAC BABY IDMG ANCRE ROUGE;SAC A DOS            2746;24220.0;28580.0;4.0;0.109;4;96.5;False
100158365;SAC DEMI LUNE ABRICK 100PCS 846 ECO;JEU CONSTRUCTION;24220.0;28580.0;2.0;0.054;2;96.5;False
100539760;BOL SALADE + CVCLE 1000CC X10 CRYST;BOITE PLAST ALIM RONDE;24219.0;28575.0;9.0;0.245;9;96.5;False
100625412;THE NR SAV VANILLE 20X32G TWININGS;THE AROMATISE SACHET;24217.0;28575.0;8.0;0.218;8;96.5;False
100571983;DEMELANT FASHION HAIR AVOCAT 530ML;prdts hydratants chvx;24201.0;28550.0;19.0;0.518;18;96.5;False
100313942;RIZ LOCAL 10KG NORA;RIZ LOCAL;24200.0;24200.0;4.0;0.109;4;96.51;False
100609941;LIQ NAP FINE RES 1L BRANDY;AUTRES LIQ/BASE COCKTAILS;24196.0;28550.0;12.0;0.327;16;96.51;False
100007573;RLX 45X300 POLYPROP 15300612 CRIS V;COUVRE LIVRE POLYPRO;24192.0;28560.0;24.0;0.654;16;96.51;False
100516349;GOB PLAS TRANSP REUT X50 20CL 14218;GOB JETABLE TRANSPARENT;24192.0;28560.0;24.0;0.654;8;96.51;False
100019922;INSECT RAMBO PDRE 100G;insecticides anti rampant;24180.0;24180.0;62.0;1.689;45;96.51;False
100646293;BROWNIES CHOCOLAT BLANC IND 210G;PATISSERIE INDUSTRIE 2329;24158.0;28510.0;9.0;0.245;8;96.51;False
100601793;CAISSE ENREGIST.ELECT 30PCS 350113;MENAGE/MARCHANDE;24153.0;28500.0;1.0;0.027;1;96.51;False
100621200;GOBx6 FH FORMEHA 37CL 1610816;BARETTE VERRE FH;24153.0;28500.0;3.0;0.082;3;96.51;False
100685154;SAC A DOS+ COMP ORDI ASST 6868;SAISIE/RESEAU/MEM    2776;24153.0;28500.0;3.0;0.082;5;96.52;False
100650025;BOITESx2 GRISES 18L 7084042 MOREL;BOX AVEC COUVERCLE;24153.0;28500.0;3.0;0.082;3;96.52;False
100083039;EDT MAN 100ML  M2;eaux toilette homme;24153.0;28500.0;3.0;0.082;3;96.52;False
100570099;BARIL POMPIER ABRICK 45PCS 1929 ECO;JEU CONSTRUCTION;24152.0;28500.0;2.0;0.054;2;96.52;False
100417469;SUCET RIO POP MANGUE X48PCES TOMY;SUCETTES,SUCRE D'ORGE/MER;24150.0;28500.0;15.0;0.409;15;96.52;False
100637723;DEO VIOLET SYM 150ML EMOTION;deodorants femmes;24149.0;28500.0;19.0;0.518;19;96.52;False
100513423;CAH TP 24*32 240P AGF SCAHHT3078 OR;CAHIER TP 24X32 PIQUE;24125.0;28470.0;15.0;0.409;9;96.52;False
100420093;GL EXTREME FRAISE/VAN 6X110ML;CORNETS;24110.0;28450.0;5.0;0.136;5;96.52;False
100564553;AMP LED E27 9W 632709 3000K ARCOTEC;AMPOULES A VIS 14    0256;24097.0;28440.0;16.0;0.436;10;96.53;False
100251577;SIROP MENTH VERTE 70CL M BRIZZ;SIROPS ET SUCRE CANNE;24069.0;28400.0;6.0;0.163;5;96.53;False
100509799;SCE CRUDITES NAT 380ML AMORA;VINAIGRAIT NATURE/MOUT;24068.0;28400.0;18.0;0.49;20;96.53;False
100585728;PANIER PLST OV ROTN 30*23*6.5 RB011;AUTRES ARTISANATS;24065.0;28400.0;9.0;0.245;9;96.53;False
100602283;ATELIER NAVETTE SPAT NASA 52650 CL;JEUX DE CONSTRUCTION;24025.0;28350.0;1.0;0.027;1;96.53;False
100274095;EPLUCH ETRIER METAL 6810 BIRAMBEAU;RAPE EPLUCHEUR;24024.0;28350.0;21.0;0.572;17;96.53;False
100456702;CHOC CREA PRALINE FEUILL.150G LINDT;CHOCOLAT LAIT+INGREDIENTS;24024.0;28350.0;6.0;0.163;5;96.53;False
100537069;EDC LUNE D ETE 1000ML NV NPG;eau de cologne;24002.0;28325.0;11.0;0.3;11;96.53;False
013028021;NOUILLE BOEUF 85G YUM YUM;NOUILLES;23993.0;28325.0;40.0;1.089;13;96.54;False
100561292;BOUILLON DE LEG BIO 60G KNORR;BOUIL.AIDE CULINAIR  0631;23990.0;28300.0;23.0;0.626;21;96.54;False
100662509;BONB OURS 90G FINI;BONBONS GELIFIE ACIDULE;23954.0;28275.0;29.0;0.79;26;96.54;False
100301895;BISC PIT STOP CLUB CRACKER ORI 162G;BISC APERI FEUILL/SABL;23954.0;28275.0;29.0;0.79;17;96.54;False
100513803;CUMIN EN GRAIN 80G AL RABIH;EPICES SIMPLES       1334;23953.0;28270.0;26.0;0.708;19;96.54;False
100503150;RIZ VIET BLEU JASMIN 900G DELICIA;RIZ LONG 0% BRISURE;23950.0;23950.0;34.0;0.926;25;96.54;False
100007572;POCH*100 PERF A4 PP 10910006 INC VI;POCHETTE PERFOREE;23940.0;28250.0;5.0;0.136;5;96.54;False
100613825;LAIT HYDRATANT PEAU SECH 400ML MIXA;Laits corps;23940.0;28250.0;4.0;0.109;3;96.55;False
100246923;BISC TUILES AMANDES 100G CO;BISCUITS SECS;23938.0;28250.0;20.0;0.545;20;96.55;False
100645692;BAD SOUPLE SENSISOFT COMP SIGNAL;BROSSES A DENTS SOUPLE;23935.0;28250.0;45.0;1.226;39;96.55;False
100662576;COMP POM FRAISE SS 4X90G POMPOT';COMPOTES;23904.0;28200.0;12.0;0.327;8;96.55;False
100250903;SH ANTIPEL 500 ML FM CO;Shampoings traitants;23904.0;28200.0;12.0;0.327;11;96.55;False
100653610;BTE ALM CR X1 1190ML CLK N SL 6035-;BOITE PLAST ALIM CARRE;23903.0;28200.0;16.0;0.436;11;96.55;False
100297478;BONB ASSORTIMENT REGLISSE 250G CO;REGLIS/CACHOU/MIEL/PLANT;23902.0;28200.0;14.0;0.381;11;96.55;False
100094308;ESCARGOT 200G MAMAN;PATES;23896.0;26100.0;116.0;3.16;47;96.55;False
100610584;LINGET DESINFECT PR MAIN ET SURFACE;Linget desinfect;23876.0;28200.0;47.0;1.28;28;96.56;False
100548236;GEL DCHE CITR./EPICE HOE 250ML COTT;Gels dche format classiqu;23871.0;28170.0;9.0;0.245;8;96.56;False
100160805;BONB DRAGIBUS 40G HARIBO;DRAGEES,DRAGEIFIE,OEUF LQ;23863.0;28175.0;49.0;1.335;36;96.56;False
100495586;LESS.PDRE ORIGINAL 160G ARIEL;less pdre main;23857.0;28150.0;70.0;1.907;22;96.56;False
100237066;CEREAL LAIT BLE MIEL 250G FL;CEREALE ENFANT ETUI;23855.0;26000.0;13.0;0.354;10;96.56;False
100486241;LOTION TONIQ PURIF.PX MIXTE 250ML;lotions visage;23839.0;28130.0;11.0;0.3;10;96.56;False
022022234;FILET MAQUER MOUT 1/4 SAUP;MAQUEREAUX MOUTARDE;23814.0;28100.0;10.0;0.272;8;96.56;False
100196803;LIV VOYAGE EN COTE D IVOIRE;TOURISME             3089;23800.0;23800.0;2.0;0.054;2;96.56;False
100674785;P POT COCKT FRT 6M 4X130G BLEDINA;POT FRUIT ENFANT;23772.0;28050.0;6.0;0.163;6;96.57;False
100516355;EDC VIOLETTE 200 ML FAMOS 23;eau de cologne;23769.0;28050.0;21.0;0.572;15;96.57;False
100599560;REPERTOIRE O.FLEX 11*17 96P 575565;REPERTOIRE           2676;23766.0;28050.0;17.0;0.463;13;96.57;False
100311179;BISC AP CRACK EMMENTAL 100G CO;BISC AP CRACKERS;23766.0;28050.0;17.0;0.463;22;96.57;False
100039925;SAV DERMATO 100G DIADERMINE;nettoyant:cr gommante vis;23766.0;28050.0;17.0;0.463;11;96.57;False
100321008;BAD CLASSIQUE MEDIUM CO;BROSSES A DENTS MEDIUM;23760.0;28050.0;33.0;0.899;30;96.57;False
100377575;CR DEPIL 60 ML SIVODERM;depilatoires;23760.0;28050.0;33.0;0.899;32;96.57;False
100487184;WHISKY IMPERIAL BLUE 375ML;LIQUEUR DE WHISKY;23730.0;28000.0;14.0;0.381;14;96.57;False
100078630;SIROP GRDINE BID 75CL CO;FRUITS RGES (frais,cer,,,;23730.0;28000.0;7.0;0.191;6;96.58;False
100612523;BISC HAPPY HIPPO CACAO 104G KINDER;FOURRES CHOCO;23730.0;28000.0;10.0;0.272;9;96.58;False
100566761;BISC AP CROUST TOM CHILI 138G BELIN;CHIPS SOUFFLEES;23729.0;28000.0;15.0;0.409;12;96.58;False
100625626;ST EM INTUITION DE FLEUR CARD  2019;SATELLITES/ST EMILION;23729.0;28000.0;1.0;0.027;1;96.58;False
100568153;BOISS.ENERG.VODKA 1L CALAO;VODKAS;23728.0;28000.0;16.0;0.436;9;96.58;False
100527882;DIFF PARF 50ML LAVANDE 333063 CERAS;DIFFUSEURS;23728.0;28000.0;8.0;0.218;6;96.58;False
100247822;SPAGH C RAP 3MIN 500G CO;PATES;23720.0;28000.0;20.0;0.545;16;96.58;False
100431108;TABLETTE CHIEN BOEUF 100G COAP;ALIMENTS SECS CHIENS;23716.0;28000.0;28.0;0.763;11;96.58;False
100630623;JUS SOURSOP BTE 33CL VINUT;JUS CONCENTRE(orange-pam);23699.0;27950.0;39.0;1.062;22;96.59;False
100686903;MINICUP FAV SELEC HAAGEN D X4 318G;CREMES GLACEES;23696.0;27960.0;4.0;0.109;4;96.59;False
100384231;DEO ATO MAGNOLIA 200ML YSIA CO;deodorants femmes;23686.0;27950.0;13.0;0.354;13;96.59;False
100602810;POUPON LIL CUTIE ACCESS 40CM 40002;COFFRET POUPEE;23686.0;27950.0;1.0;0.027;1;96.59;False
100336828;CHOC TABLET NOIR 40G AMIGO;CHOCOLAT NOIR NATURE;23684.0;27900.0;124.0;3.377;79;96.59;False
100625503;BOISS ENEG GREEN EDIT 25CL RED BULL;ENERGETIQUES(atlon...);23676.0;27950.0;42.0;1.144;13;96.59;False
100528945;SAVON MENAGE CITRON 150G MAGICO;sav menage /lessive;23670.0;27965.0;175.0;4.767;29;96.59;False
100460989;POUDRE D'AMANDE 200G BAYARA;FRUITS SECHES;23667.0;27930.0;7.0;0.191;7;96.59;False
100105330;CAMEMBERT RUSTIQUE 250G 21%MG CT*6;AUTRES FROMAGES A PATES;23667.0;27930.0;7.0;0.191;7;96.6;False
100584416;OEUF DE LOMP ROUGE 80G YORK;OEUFS LUMPS/CAVIARS  2211;23664.0;27920.0;8.0;0.218;7;96.6;False
100686856;BUCHE VANILLE FRAISE 450G PERSYN;SPECIALITE NOEL;23664.0;27920.0;8.0;0.218;8;96.6;False
100441160;DEO SPRAY AMB ELEGANCE 400ML KARMA;Autres d�sodorisants;23652.0;27900.0;36.0;0.981;21;96.6;False
100228524;BTE*12 FEUTR.KIDS VISACOL.XL ECOL.A;FEUTRE A COLORIER PAR 12;23646.0;27900.0;6.0;0.163;6;96.6;False
008008007;CREME CARAMEL 570G MT BLC;CREME DESSERTS;23645.0;27900.0;13.0;0.354;9;96.6;False
100604759;100 VEHICULES BILINGUE 614845 VTECH;ROBOTS               2706;23644.0;27900.0;1.0;0.027;1;96.6;False
100272650;CAFET VERONA 12T 800W 920615 TAURUS;CAFETIERES FILTRES ELECT;23644.0;27900.0;1.0;0.027;1;96.61;False
100588015;SAC PLSTQX50 20X30CM VAC6000 999261;ACCESSOIRES PEM CUIS 0175;23644.0;27900.0;1.0;0.027;1;96.61;False
100683262;CAMERA BEBE KBABY 99;APPAREIL DENTAIRE    0293;23644.0;27900.0;1.0;0.027;1;96.61;False
100254322;BONB SS GOUT THE VERT 150G CO;PASTILLE/BONB DUR NON ACI;23643.0;27900.0;9.0;0.245;7;96.61;False
100644085;SVC VAIS N�5 16 PCS CRMQ OLIVE;SERVICE VAISSELLE;23643.0;27900.0;3.0;0.082;5;96.61;False
100605954;INF PLTE FLR ORANG 30G BIO LA TISAN;INFUSION MELANGE FEUILLES;23600.0;27850.0;8.0;0.218;8;96.61;False
100600081;TILAPIA 800G+ SHT SANGEL;POISSONS FRAIS EAU DE MER;23600.0;23600.0;6.749;0.184;6;96.61;False
100639070;TERRINE CHAT VEAU 100G CO;ALIMENTS HUMIDES CHATS;23595.0;27850.0;66.0;1.798;25;96.61;False
100530886;BTE RGMT N�10 CLASSIQUE 5L 1133905;RANGEMENT PLASTIQUE  2641;23592.0;27840.0;8.0;0.218;7;96.62;False
100645991;CAH 96P PIQ.POLYPRO COUL 096POLYC;CAHIER 17X22 100P SEY PIQ;23564.0;27780.0;98.0;2.669;35;96.62;False
100309907;BLIS.BIC 4C SHINE*1 902126 BIC CI;STYLO BILLE RETRACTABLE;23560.0;27800.0;20.0;0.545;19;96.62;False
100554945;FER SEC 1200W KALAHARI 918985 TAURU;FER A REPASSER SEC   1398;23560.0;27800.0;2.0;0.054;4;96.62;False
100518591;IGP OC CAB SAUV GRD RES M.CASTEL 22;VIN DE PAYS ROUGE;23560.0;27800.0;4.0;0.109;3;96.62;False
100661768;SET FETE X8 PERSONNNES 31122 KIMPLA;FETE ET ANNIVERSAIRE 1404;23560.0;27800.0;4.0;0.109;3;96.62;False
100539538;PATE CURRY VERT 110G THAIEX;CONDIMENTS INDIENS;23559.0;27800.0;13.0;0.354;4;96.62;False
100629210;YRT ARO N/SUCRE DOYPACK 200ML DOLAI;YAOURTS STAND AROMATISES;23533.0;27775.0;101.0;2.751;27;96.62;False
100429486;CEREAL CORN FL S/SUCRE 375G NACIONA;CEREALE PRET A CONS NATUR;23520.0;27750.0;10.0;0.272;7;96.63;False
100200142;EAU MIN VRE BTLE 75CL EVIAN;EAUX MINERALES PLATES IMP;23520.0;27750.0;10.0;0.272;1;96.63;False
100248825;PUR JUS CLEMENTINE PET 1L CO;CONCENTRE DE JUS;23517.0;27750.0;6.0;0.163;5;96.63;False
100535627;CRECHE BOIS 15PCS 46212 COLOR;JOUET MECANIQUE      1847;23516.0;27750.0;3.0;0.082;3;96.63;False
100223193;CHOC PDRE 100%CACAO 250G NESTLE;CACAO POUDRE PUR;23514.0;27750.0;6.0;0.163;6;96.63;False
100348095;KETCH NAT 340G CO;KETCHUP              1863;23514.0;27745.0;14.0;0.381;14;96.63;False
100639621;FEUIL.MOB.A4 500P 5*5 2626730 CLFON;COP DBL 21X29 5X5 PERF;23498.0;27730.0;7.0;0.191;7;96.63;False
100625340;BISC SABLE FIGUE 165G OUI LOVE IT;FOURRES HORS CHOCO;23495.0;27725.0;17.0;0.463;16;96.63;False
100475175;MALETTE 2 JEUX EN 1 17609 EDUCA;JEU TOUT PUBLIC      1776;23474.0;27700.0;2.0;0.054;2;96.64;False
100156498;CRAKY NATURE 8X25X20G CHIPSY;CHIPS SOUFFLEES;23436.0;27900.0;558.0;15.198;198;96.64;False
100087288;COUSCOUS MOYEN 1KG PANZANI;SEMOULES/POLENTA;23429.0;27650.0;9.0;0.245;9;96.64;False
100534716;CIDRE ECUSSON BIO BRUT 75CL;CIDRE BRUT;23429.0;27650.0;7.0;0.191;6;96.64;False
100693858;PLATEAU MLM OV 40.5*30.5 688-63;PLATEAU MELAMINE;23429.0;27650.0;7.0;0.191;6;96.64;False
100599582;CAH PIQ 17*22 96P SEY PEFC SILL;CAHIER 17X22 100P SEY PIQ;23415.0;27650.0;35.0;0.953;18;96.64;False
015015221;THYM ENTIER DUC(LIV D);HERBES AROMATES      1649;23413.0;27625.0;13.0;0.354;11;96.64;False
100628807;LONGUETTES RAISIN BARQ 250G CT*18 T;PATISSERIE INDUSTRIE 2329;23413.0;27630.0;17.0;0.463;13;96.64;False
100376059;MORTADELLE POLLO HALAL 400GR ARGAL;SAUCISSONS CUITS     2824;23410.0;27630.0;14.0;0.381;13;96.65;False
100631303;COUSCOUS GRAINS MOYENS  1KG PXM;SEMOULES/POLENTA;23392.0;27600.0;11.0;0.3;11;96.65;False
100642602;STE CRX DUMONT CH LOUSTEAU VIEIL 19;FAV BORDEAUX ROUGE;23391.0;27600.0;3.0;0.082;3;96.65;False
100031704;LIQ FRAIS 70CL  M BRIZZ;AUTRES LIQ/BASE COCKTAILS;23390.0;27600.0;2.0;0.054;2;96.65;False
100416816;FILET MQX MOUTARDE ANC. 169G CO;FILETS DE MAQUEREAUX;23388.0;27600.0;10.0;0.272;9;96.65;False
100469517;CUIL CF X6 INX ANGRA 66903/075 TRAM;CUILLERES A CAFE;23388.0;27600.0;12.0;0.327;8;96.65;False
100597889;PAILLASSON COCO GRL PVC 40X60 ASTX2;CARPETTE ET PETIT TA 0735;23388.0;27600.0;4.0;0.109;3;96.65;False
024024023;CASSOUL 4/4 DAUCY;CASSOULET;23388.0;27600.0;6.0;0.163;6;96.65;False
100592044;PET COCKT PINK MOJITO 75CL REND-V;PETILLANTS AROMATISES;23388.0;27600.0;12.0;0.327;7;96.66;False
100697654;POPCORN MICRO OND SALE 3X80G VICO;EXTRUDES.EXPANSE.POP CORN;23388.0;27600.0;12.0;0.327;5;96.66;False
100528902;BISC SHORTCAKE 180G NACIONAL;BISC SEC BEUR/PALET/GALET;23382.0;27600.0;24.0;0.654;19;96.66;False
100180485;MARGARINE BLUE BAND ORIG 250GR;MARGARINE;23332.0;27550.0;38.0;1.035;26;96.66;False
018018011;VINAIGRE RGE 1L KRISTAL;VINAI.ALCOOL COLOR/B 3375;23320.0;27500.0;44.0;1.198;24;96.66;False
100519226;BTE ALIM RECT MO 1.6L 11858;BTE MICRO ONDE;23310.0;27500.0;11.0;0.3;10;96.66;False
100245750;PINCE A ALIM ENJOY BEIGE KOO60712;PINCE;23310.0;27500.0;10.0;0.272;9;96.66;False
100092773;LOTION BODY 250ML NIVEA;Laits corps;23310.0;27500.0;10.0;0.272;8;96.66;False
100585971;GEL WC NET PW+ EXPLO M 750ML HARPIC;GELS WC;23309.0;27500.0;11.0;0.3;10;96.67;False
100647231;MERINGUE COOKI VANILLE BQ 110G S&J;COOKIES;23308.0;27500.0;9.0;0.245;13;96.67;False
100567456;DEO AFRICA FORZA 150ML AXE;deodorants hommes;23306.0;27500.0;11.0;0.3;12;96.67;False
100549082;BTE PUREBOX ACT CAR 72CL L1960 ARC;BOITE PLAST ALIM CARRE;23305.0;27500.0;5.0;0.136;2;96.67;False
100696310;BRULEUR BEC GAZ  ART110 DMD;ACCESSOIRES RECHAUD ET LA;23305.0;27500.0;5.0;0.136;1;96.67;False
063047009;DRAP UNI 2PL 220*240 MANIT;DRAP PLAT;23303.0;27500.0;7.0;0.191;7;96.67;False
100409817;CR TOIL 250ML QUEEN ELISABETH;Cr�mes corps;23300.0;27500.0;25.0;0.681;16;96.67;False
100248248;DESO GEL 2EN1 AGRUM 150G CO;Autres d�sodorisants;23300.0;27500.0;25.0;0.681;16;96.67;False
100412601;TARTIDOU NATURE 24% 300G CO;SPECIALITES          2926;23292.0;27480.0;12.0;0.327;8;96.68;False
100252032;SVT JET 2P BCX50 33CM 565742 FLDK/V;SERVIETTE JETABLE BLANCHE;23292.0;27480.0;12.0;0.327;8;96.68;False
100653642;BOITE ALIM CARRE X1 1125ML 5237-3;BOITE PLAST ALIM CARRE;23282.0;27475.0;41.0;1.117;22;96.68;False
100426967;MARG PRIMEVERE BIO 55% MG 250G;PRODUITS BIO         2545;23265.0;27450.0;5.0;0.136;5;96.68;False
003003307;CHICOREE SOLUBLE POT 100G LEROUX;CHICOREE PURE;23265.0;27450.0;9.0;0.245;9;96.68;False
100644384;CONES VANILLE SMARTIES 6X39G;CORNETS;23265.0;27450.0;5.0;0.136;5;96.68;False
100272921;FG CAN MI-C BLOC DUO 2X40G MONF DIA;FOIE GRAS CANARD     1448;23265.0;27450.0;5.0;0.136;4;96.68;False
100446091;JUS DE FRUITS COCKTAIL 1L (IPT);NECTAR JUS FRUITS;23254.0;27445.0;11.0;0.3;10;96.68;False
100422594;FARINE DE MA S 200G ARUBA;AUTRES FARINES;23250.0;23250.0;31.0;0.844;25;96.69;False
100673915;WHISKEY 750ML ROYAL'S SPECIAL;LIQUEUR DE WHISKY;23242.0;27425.0;11.0;0.3;12;96.69;False
100137248;EAU MIN 75CL EVIAN;EAUX MINERALES PLATES IMP;23224.0;27400.0;22.0;0.599;11;96.69;False
100629223;CASHEW MEDIT THYME 150G  AL RIFAI;NOIX DE CAJOU;23222.0;27400.0;5.0;0.136;4;96.69;False
100256783;BAD SIGNAL SENSIT VERTICAL SPLE;BROSSES A DENTS SOUPLE;23220.0;27400.0;15.0;0.409;11;96.69;False
